epoch,batch,iteration,global_gradient_norm(average)
1,1,1,0.9453980244058771
1,2,2,0.8890727890390451
1,3,3,0.8467059596377715
1,4,4,0.8327757564313691
1,5,5,0.8296238902981913
1,6,6,0.835316043609198
1,7,7,0.8434146104874163
1,8,8,0.8512354685470517
1,9,9,0.8625763529685418
1,10,10,0.8679362181925169
1,11,11,0.8685475664681606
1,12,12,0.8749455936690627
1,13,13,0.8726358832973211
1,14,14,0.8692504887640957
1,15,15,0.8686848613469574
1,16,16,0.8636502235651905
1,17,17,0.8618201648803102
1,18,18,0.8551132692883802
1,19,19,0.8458350506339569
1,20,20,0.8383894114550925
1,21,21,0.827771298571907
1,22,22,0.8155471960749925
1,23,23,0.8019279578640252
1,24,24,0.789149548670228
1,25,25,0.772395391675493
1,26,26,0.7607570118709395
1,27,27,0.7456590239096621
1,28,28,0.730630121149629
1,29,29,0.7182009066552469
1,30,30,0.7085554540799858
1,31,31,0.6946861651309336
1,32,32,0.6838576311720583
1,33,33,0.6712059295446712
1,34,34,0.6650909015537516
1,35,35,0.6611545216187703
1,36,36,0.6496071457337383
1,37,37,0.6405089311886724
1,38,38,0.6310666347786815
1,39,39,0.6145032284480236
1,40,40,0.6070332364971939
1,41,41,0.602919227039859
1,42,42,0.5933424413268849
1,43,43,0.585740597635616
1,44,44,0.5836962568186222
1,45,45,0.5732133510485352
1,46,46,0.5689727572703054
1,47,47,0.5736780605917481
2,1,48,0.5606845573350085
2,2,49,0.5543301613917706
2,3,50,0.5546911560586832
2,4,51,0.536807398112398
2,5,52,0.5325087382649607
2,6,53,0.53145959939982
2,7,54,0.5276196334453512
2,8,55,0.5268899572374297
2,9,56,0.5126592315366375
2,10,57,0.5070546032267647
2,11,58,0.5102579388371963
2,12,59,0.5046929168490746
2,13,60,0.496609528804642
2,14,61,0.488261229528389
2,15,62,0.49323172904975054
2,16,63,0.49073892127808105
2,17,64,0.49322809415799757
2,18,65,0.4804034149345664
2,19,66,0.5060170606954421
2,20,67,0.4830690948139344
2,21,68,0.4786890323469295
2,22,69,0.4725932890451613
2,23,70,0.4736804998648938
2,24,71,0.46925283402109785
2,25,72,0.45755736769659433
2,26,73,0.4717097093537237
2,27,74,0.4613050620058464
2,28,75,0.4517403798275895
2,29,76,0.450937028144859
2,30,77,0.45998521602105247
2,31,78,0.4469006660610114
2,32,79,0.4360410096732132
2,33,80,0.44550079953841304
2,34,81,0.44785252792471525
2,35,82,0.4427981922067186
2,36,83,0.43465085863995934
2,37,84,0.43538308913075024
2,38,85,0.43469251231993367
2,39,86,0.426377687075979
2,40,87,0.4319211577709372
2,41,88,0.45639070418107947
2,42,89,0.46157790819649536
2,43,90,0.46239835285032715
2,44,91,0.42071626025496817
2,45,92,0.41075938157647035
2,46,93,0.4253178342866522
2,47,94,0.4110775613635629
3,1,95,0.4246961743208291
3,2,96,0.41006966856539157
3,3,97,0.41486079388994257
3,4,98,0.42173301696553717
3,5,99,0.43345860824930493
3,6,100,0.4069449482167023
3,7,101,0.4115055848546956
3,8,102,0.42366083191915466
3,9,103,0.4229993040109382
3,10,104,0.40248519580070424
3,11,105,0.3882324289235346
3,12,106,0.3922491913336423
3,13,107,0.40499239992714337
3,14,108,0.399952262113717
3,15,109,0.40301969731259746
3,16,110,0.388034466600249
3,17,111,0.3907735179020659
3,18,112,0.3756460595814889
3,19,113,0.38378464114502314
3,20,114,0.382834741942622
3,21,115,0.3797399311529746
3,22,116,0.3810779811406433
3,23,117,0.3784659240364102
3,24,118,0.38428015904203544
3,25,119,0.3996428934150524
3,26,120,0.39130864268192245
3,27,121,0.35137126128783197
3,28,122,0.4067417833873763
3,29,123,0.38012100790219633
3,30,124,0.3720676107894017
3,31,125,0.37981468289523135
3,32,126,0.3818039643855622
3,33,127,0.39015111968953503
3,34,128,0.38008734789958104
3,35,129,0.37642833752332483
3,36,130,0.4050111733667245
3,37,131,0.38275861727607813
3,38,132,0.37474001213735214
3,39,133,0.372559232148497
3,40,134,0.3588252240495275
3,41,135,0.36764193875222073
3,42,136,0.36099740392067986
3,43,137,0.3896753040571369
3,44,138,0.35564876722292915
3,45,139,0.3597106634495944
3,46,140,0.36578303357148273
3,47,141,0.3584690493140777
4,1,142,0.37077295116820425
4,2,143,0.37394211494536045
4,3,144,0.36516861619366703
4,4,145,0.3718231390696777
4,5,146,0.3560445832779103
