epoch,batch,iteration,global_gradient_norm(average)
1,1,1,0.795877791850514
1,2,2,0.8922023062765896
1,3,3,1.2443135631914104
1,4,4,1.7274415188898107
1,5,5,3.367173880155543
1,6,6,2.876777689544798
1,7,7,1.0809583188221032
1,8,8,0.5788072195588587
1,9,9,0.4599099540509813
1,10,10,0.39683087293046837
1,11,11,0.3726947075371076
1,12,12,0.3764499784030896
1,13,13,0.37089423266135996
1,14,14,0.3687143995073461
2,1,15,0.4941137151481588
2,2,16,0.4447599743194739
2,3,17,0.3851687136603011
2,4,18,0.4052065273404841
2,5,19,0.5425689041045566
2,6,20,0.7424066065853391
2,7,21,0.9574803566750296
2,8,22,0.9959277103341753
2,9,23,0.835960239794012
2,10,24,0.7110940937023378
2,11,25,0.5462083931345685
2,12,26,0.49567507347694534
2,13,27,0.5234218277227732
2,14,28,0.6430262334220124
3,1,29,0.7218502349818311
3,2,30,0.7104342761795165
3,3,31,0.6183679355379489
3,4,32,0.5808636133860996
3,5,33,0.6654761114027592
3,6,34,0.71326652990964
3,7,35,0.689594034024285
3,8,36,0.5697296673535762
3,9,37,0.46010875134296314
3,10,38,0.42963258691013595
3,11,39,0.37694190321386445
3,12,40,0.3889594103758703
3,13,41,0.38529524706283486
3,14,42,0.3912666270779653
4,1,43,0.5392719953191988
4,2,44,0.42989288585315294
4,3,45,0.5733430401174513
4,4,46,0.6041484423385689
4,5,47,0.7946174553215537
4,6,48,0.8085793718803044
4,7,49,0.7784380474668247
4,8,50,0.635962955089753
4,9,51,0.5863648710668146
4,10,52,0.6681447633767805
4,11,53,0.678077783724834
4,12,54,0.5838061369701997
4,13,55,0.4086046057530957
4,14,56,0.31531605238953325
5,1,57,0.38812475973436217
5,2,58,0.32660293267213963
5,3,59,0.3824930231545987
5,4,60,0.2857765483202748
5,5,61,0.2702460906840068
5,6,62,0.25882695578602766
5,7,63,0.248507230453943
5,8,64,0.2389209282562304
5,9,65,0.27152066305637823
5,10,66,0.2694758662802228
5,11,67,0.31452162013908164
5,12,68,0.3421332552661964
5,13,69,0.27856573882223395
5,14,70,0.3362793476814216
6,1,71,0.5835130084363849
6,2,72,0.360346807577247
6,3,73,0.2712352150615252
6,4,74,0.306075047462053
6,5,75,0.29413072275871655
6,6,76,0.30523422389115623
6,7,77,0.36229509577471863
6,8,78,0.3216027192831037
6,9,79,0.3882494519776067
6,10,80,0.4976461773153124
6,11,81,0.3934148550878639
6,12,82,0.41686214947573763
6,13,83,0.4255391750616237
6,14,84,0.3798754704325244
7,1,85,0.44303015756178526
7,2,86,0.30192108811015245
7,3,87,0.27890212358541366
7,4,88,0.2984895158068933
7,5,89,0.30573208561113824
7,6,90,0.22850467182084788
7,7,91,0.22519298051766784
7,8,92,0.24118654438634615
7,9,93,0.21576032595404096
7,10,94,0.24068192014662876
7,11,95,0.2716572928114683
7,12,96,0.3104268835360878
7,13,97,0.3838980291047114
7,14,98,0.5072424597592513
8,1,99,0.7997620360827037
8,2,100,1.063051719493617
8,3,101,0.8104357381471871
8,4,102,0.49579923455225505
8,5,103,0.3624534291844163
8,6,104,0.37354980872973237
8,7,105,0.2665946182739929
8,8,106,0.1966151011731877
8,9,107,0.22592263535804502
8,10,108,0.23912061349806238
8,11,109,0.2208561338361882
8,12,110,0.19440028368478426
8,13,111,0.21179148903223224
8,14,112,0.1815004525391852
9,1,113,0.3941557842228913
9,2,114,0.2488925708305716
9,3,115,0.2060768455700872
9,4,116,0.20582751139973238
9,5,117,0.22354347321688744
9,6,118,0.24848592644127768
9,7,119,0.1868874016329197
9,8,120,0.23169646471987165
9,9,121,0.21596755280784938
9,10,122,0.23656645800875137
9,11,123,0.19206967600023928
9,12,124,0.21314927775566575
9,13,125,0.23547496992334607
9,14,126,0.21091133273231644
10,1,127,0.30096703310877576
10,2,128,0.2743801480658863
10,3,129,0.2260015155475382
10,4,130,0.20254488780579266
10,5,131,0.22447501263104605
10,6,132,0.19782923940426364
10,7,133,0.25866740898104623
10,8,134,0.2478260593898113
10,9,135,0.19877220894565306
10,10,136,0.2251391932873023
10,11,137,0.2238161832220624
10,12,138,0.20670868522143646
10,13,139,0.23801617862763344
10,14,140,0.26468710519627797
11,1,141,0.4565637299781805
11,2,142,0.4087289240562225
11,3,143,0.27584916776790697
11,4,144,0.21560279851391323
11,5,145,0.2161671552042302
11,6,146,0.22698183446200473
11,7,147,0.2231095873940597
11,8,148,0.21489024919555788
11,9,149,0.20042709563398534
11,10,150,0.2248144000510122
11,11,151,0.22225185821579993
11,12,152,0.17453393655178012
11,13,153,0.20032021664189767
11,14,154,0.20795699124627087
12,1,155,0.3595824029729592
12,2,156,0.24159599631111217
12,3,157,0.21556019864543158
12,4,158,0.18407791848356675
12,5,159,0.1812853546829225
12,6,160,0.20107172002956872
12,7,161,0.22303343544610674
12,8,162,0.2118573229022859
12,9,163,0.2012126847167741
12,10,164,0.1990616206402911
12,11,165,0.2227704990108941
12,12,166,0.23596693438220698
12,13,167,0.2013440025283034
12,14,168,0.1903823733821821
13,1,169,0.30152974227668444
13,2,170,0.23082965525543575
13,3,171,0.20661439346425362
13,4,172,0.23955305611923158
13,5,173,0.21957664721733333
13,6,174,0.20596027973612127
13,7,175,0.19191584170483822
13,8,176,0.1803650340086171
13,9,177,0.2097628195388238
13,10,178,0.18917611952370986
