epoch,batch,iteration,global_gradient_norm(average)
1,1,1,0.7990347765216004
1,2,2,0.7479090510818303
1,3,3,0.8136687132083527
1,4,4,0.8196422759049962
1,5,5,0.9665188437055926
1,6,6,1.2055782288904056
1,7,7,1.1551226259527159
1,8,8,1.1861247551306404
1,9,9,0.9194743896167742
1,10,10,0.9805785182388129
1,11,11,0.7314503750624699
1,12,12,0.7240215435053674
1,13,13,0.8283867016791066
1,14,14,0.622965106262179
1,15,15,0.5799925664013914
1,16,16,0.623189354866713
1,17,17,0.689756271786263
1,18,18,0.6516404934804864
1,19,19,0.7146762920910792
1,20,20,0.8759993987966793
1,21,21,0.7024475469714887
1,22,22,0.6589783007841533
1,23,23,0.7178403022212512
1,24,24,0.5348891925270371
1,25,25,0.4715922149777027
1,26,26,0.51549471027131
1,27,27,0.5762146071138262
1,28,28,0.5579976870468051
1,29,29,0.35104331298235614
1,30,30,0.4357226335603382
1,31,31,0.3528554009406014
1,32,32,0.3989926659524489
1,33,33,0.4734250105622492
1,34,34,0.5376647207080618
1,35,35,0.6914025758463861
1,36,36,0.48568981311286963
1,37,37,0.6415343428514539
1,38,38,0.41283175500045477
1,39,39,0.34543444597988054
1,40,40,0.42104355343691596
1,41,41,0.39347889149712695
1,42,42,0.35184214979951023
1,43,43,0.2933866901508521
1,44,44,0.4010185788022154
1,45,45,0.38128470143674875
1,46,46,0.3643314045702515
1,47,47,0.3119523239037805
2,1,48,0.4090614350552905
2,2,49,0.4351561020758534
2,3,50,0.37652104597623676
2,4,51,0.3477792324490911
2,5,52,0.3939022243648348
2,6,53,0.36569311403445537
2,7,54,0.34725241327880485
2,8,55,0.33204389833858844
2,9,56,0.3022538328572586
2,10,57,0.3409463960349156
2,11,58,0.3627067305444733
2,12,59,0.37456773570932134
2,13,60,0.2902643729294847
2,14,61,0.3467913642987566
2,15,62,0.2880679754749632
2,16,63,0.32404131105733497
2,17,64,0.29673519629771045
2,18,65,0.34013639453215144
2,19,66,0.30078488710713613
2,20,67,0.3773359024833204
2,21,68,0.29870530669333434
2,22,69,0.2563820934828972
2,23,70,0.30018166001591295
2,24,71,0.3011014536365843
2,25,72,0.2631582542148274
2,26,73,0.3325528181872142
2,27,74,0.2951769663286713
2,28,75,0.34272808862159077
2,29,76,0.30248145531087023
2,30,77,0.2647473610482655
2,31,78,0.4075211489370951
2,32,79,0.2788879440039911
2,33,80,0.24791730133672102
2,34,81,0.2863730084727311
2,35,82,0.2122315016618687
2,36,83,0.2705736993373886
2,37,84,0.25615744611653707
2,38,85,0.24001608737826985
2,39,86,0.3893253644264769
2,40,87,0.2510590811355492
2,41,88,0.3537593987312777
2,42,89,0.2263124568427915
2,43,90,0.29685244707530145
2,44,91,0.27385689382308903
2,45,92,0.3222600352380951
2,46,93,0.2204953557775152
2,47,94,0.25062920761937957
3,1,95,0.30065231951815713
3,2,96,0.30433608368508036
3,3,97,0.2769872794040002
3,4,98,0.30492793066665214
3,5,99,0.23163823812447695
3,6,100,0.22552042580700712
3,7,101,0.23050070995985025
3,8,102,0.286658704155028
3,9,103,0.2138856801514634
3,10,104,0.2570548691267079
3,11,105,0.2757431264179217
3,12,106,0.2347698700101866
3,13,107,0.29635191947618067
3,14,108,0.2864157465598761
3,15,109,0.24753350439722854
3,16,110,0.3121265404870875
3,17,111,0.21598151306479793
3,18,112,0.2132484211062258
3,19,113,0.25503481034532655
3,20,114,0.2908762318969854
3,21,115,0.2308811393392619
3,22,116,0.25922245664802307
3,23,117,0.2900581559943361
3,24,118,0.2649933700635086
3,25,119,0.2617190991727558
3,26,120,0.22132567768818578
3,27,121,0.24452190266748944
3,28,122,0.255138521728564
3,29,123,0.2169462498670951
3,30,124,0.22397309345739438
3,31,125,0.21342498026306717
3,32,126,0.22186571639334143
3,33,127,0.201781095270022
3,34,128,0.2400651983844404
3,35,129,0.21207884063970264
3,36,130,0.2486458463247803
3,37,131,0.1987327781328223
3,38,132,0.23663222633667477
3,39,133,0.23575819463822062
3,40,134,0.242560233463772
3,41,135,0.241782931830611
3,42,136,0.22461700981828867
3,43,137,0.16992188565936125
3,44,138,0.20990402618985116
3,45,139,0.1734078897582397
3,46,140,0.22372387560131754
3,47,141,0.19561154797560096
4,1,142,0.26725775616324027
4,2,143,0.27237992401195
4,3,144,0.35107818280436404
4,4,145,0.18996893264960696
4,5,146,0.18390828564094205
4,6,147,0.18874004962852134
4,7,148,0.19169944583638862
4,8,149,0.21812301980472773
4,9,150,0.20151330780864876
4,10,151,0.22940161125049624
4,11,152,0.2195693879736997
4,12,153,0.22840274536717528
4,13,154,0.18659557778782823
4,14,155,0.17216243610992538
4,15,156,0.19622099727869627
4,16,157,0.23617846925229333
4,17,158,0.22094108568948587
4,18,159,0.17573482529589832
4,19,160,0.18630236495132463
4,20,161,0.1857685980455389
4,21,162,0.1738745027296749
4,22,163,0.20607627283770305
4,23,164,0.22487698356336908
4,24,165,0.2015554492572565
4,25,166,0.2473368506081208
4,26,167,0.2041852994112714
4,27,168,0.20695052210806264
4,28,169,0.19327868968071168
4,29,170,0.301352428903512
4,30,171,0.18678475890928742
4,31,172,0.20575120870249117
4,32,173,0.2054161885092139
4,33,174,0.1987068966256739
4,34,175,0.1980959845450011
4,35,176,0.24139186342578034
4,36,177,0.1840295308262697
4,37,178,0.2045503704290837
4,38,179,0.18850626326499492
4,39,180,0.19816716101561557
4,40,181,0.16567300221971423
4,41,182,0.22562693685522822
4,42,183,0.20111108754431112
4,43,184,0.16224536283455349
4,44,185,0.18764063391904803
4,45,186,0.17923528477955816
4,46,187,0.19983430856298148
4,47,188,0.22126396960611094
5,1,189,0.23471106482055928
5,2,190,0.19017555329166763
5,3,191,0.18185301281168542
5,4,192,0.19502568566581743
5,5,193,0.1593053472220043
5,6,194,0.18473705579876074
5,7,195,0.192146306537744
5,8,196,0.18054298852862796
5,9,197,0.21554523247102403
5,10,198,0.158931803256075
5,11,199,0.15512400852957342
5,12,200,0.1658897549767167
5,13,201,0.17360362180268157
5,14,202,0.16114685490893407
5,15,203,0.18788198700054623
5,16,204,0.17543981833225678
5,17,205,0.18452835127120157
5,18,206,0.17557500945946508
5,19,207,0.18303386424128654
5,20,208,0.18391791915430927
5,21,209,0.19775782632492905
5,22,210,0.19870544007644786
5,23,211,0.1733631319030411
5,24,212,0.19929475571299615
5,25,213,0.16152318784409478
5,26,214,0.18848935053416646
5,27,215,0.2017534772312252
5,28,216,0.17768848683504004
5,29,217,0.1668806925564033
5,30,218,0.19230863155445743
5,31,219,0.1591425345407762
