epoch,batch,iteration,global_gradient_norm(average)
1,1,1,0.8581154572258753
1,2,2,0.7355878588099919
1,3,3,0.7333627596113219
1,4,4,0.7106070968051347
1,5,5,0.6672544515224894
1,6,6,0.6221138256511278
1,7,7,0.5985211249974058
1,8,8,0.5259501221521445
1,9,9,0.5610259375235521
1,10,10,0.5491711444682724
1,11,11,0.5437571732488453
1,12,12,0.5777457546087742
1,13,13,0.6367025397928504
1,14,14,0.44837423672471316
1,15,15,0.5737017921911769
1,16,16,0.6240102712698982
1,17,17,0.6399682761401221
1,18,18,0.555613029342651
1,19,19,0.4381671670067423
1,20,20,0.4445825600533531
1,21,21,0.5798197513954134
1,22,22,0.4424778950740386
1,23,23,0.4065759290009678
1,24,24,0.5170936472644416
1,25,25,0.4155901525236263
1,26,26,0.44348454229045
1,27,27,0.3488634214455267
1,28,28,0.42426246854042227
1,29,29,0.3935139816251421
1,30,30,0.3861013193505539
1,31,31,0.3533215850397821
1,32,32,0.37873573939323796
1,33,33,0.39461722516416514
1,34,34,0.37998119761445914
1,35,35,0.3827245784787561
1,36,36,0.36247507983481847
1,37,37,0.37528136706592685
1,38,38,0.29754323194738697
1,39,39,0.30607389842870053
1,40,40,0.30219093646229284
1,41,41,0.27235017452293997
1,42,42,0.3512638449374344
1,43,43,0.3090441606125171
1,44,44,0.3469208493008785
1,45,45,0.4159884864243674
1,46,46,0.33040045905171705
1,47,47,0.2902650696125265
1,48,48,0.3361401313918871
1,49,49,0.37348828847602317
1,50,50,0.32084240159284594
1,51,51,0.3054802498728278
1,52,52,0.2789928223063487
1,53,53,0.29720570110560696
1,54,54,0.31287713467876743
1,55,55,0.3214701660748291
1,56,56,0.2618502966855756
1,57,57,0.324677465232667
1,58,58,0.2834976309384313
1,59,59,0.27015216530288916
1,60,60,0.2904016568173465
1,61,61,0.2610247550632039
1,62,62,0.3326869439142045
1,63,63,0.28188734831156814
1,64,64,0.25180485993687596
1,65,65,0.26563967322559406
1,66,66,0.26189539828643654
1,67,67,0.3254088013679209
1,68,68,0.33754860008984294
1,69,69,0.2706716461703752
1,70,70,0.280977119287603
1,71,71,0.31182978524122984
1,72,72,0.32717235533577604
1,73,73,0.29053395983406405
1,74,74,0.30007991182245164
1,75,75,0.2911345284736337
1,76,76,0.2719780400237063
1,77,77,0.26796813865364155
1,78,78,0.25803156432959923
1,79,79,0.2927436430694911
1,80,80,0.22799742806949014
1,81,81,0.24651895187395856
1,82,82,0.2274521127523202
1,83,83,0.28518039530160616
1,84,84,0.2719454118140545
1,85,85,0.35294347157163275
1,86,86,0.2600882643313576
1,87,87,0.2345647727149702
1,88,88,0.2238786900785352
1,89,89,0.2163218931615046
1,90,90,0.2470646158102207
1,91,91,0.2756136635587163
1,92,92,0.3085699479606773
1,93,93,0.2960914508925352
1,94,94,0.253601880935133
2,1,95,0.25436840065031774
2,2,96,0.22944064799645641
2,3,97,0.2309245957917145
2,4,98,0.24346347521790132
2,5,99,0.2466250654969538
2,6,100,0.24762759266834375
2,7,101,0.2296816202401437
2,8,102,0.25857676241538624
2,9,103,0.25733661938770014
2,10,104,0.1984588787645914
2,11,105,0.20880223946783744
2,12,106,0.2496550155564006
2,13,107,0.22813974582241514
2,14,108,0.21715203273873715
2,15,109,0.2239449812699543
2,16,110,0.25597859820136465
2,17,111,0.2700150928299061
2,18,112,0.21211184155868004
2,19,113,0.198223731763814
2,20,114,0.2514764879421852
2,21,115,0.23102195028154515
2,22,116,0.23421046858726416
2,23,117,0.21491217849349054
2,24,118,0.2175254132858215
2,25,119,0.23067629333636044
2,26,120,0.2900456934566107
2,27,121,0.21180323052546182
2,28,122,0.2566563823669277
2,29,123,0.22414760857878052
2,30,124,0.22526849131387158
2,31,125,0.20678854281731657
2,32,126,0.20914557789139385
2,33,127,0.19755312287220375
2,34,128,0.21244492389841824
2,35,129,0.1814034595285983
2,36,130,0.24237609553321307
2,37,131,0.20172663728559417
2,38,132,0.19369642525008773
2,39,133,0.22026595409228947
2,40,134,0.2022791870445904
2,41,135,0.20268190045643938
2,42,136,0.2329816047545722
2,43,137,0.19453764913128704
2,44,138,0.18253671524269294
2,45,139,0.2143819856949172
2,46,140,0.20368623433628189
2,47,141,0.20833444387918662
2,48,142,0.18345705971257206
2,49,143,0.22121693373906587
2,50,144,0.23199691373971515
2,51,145,0.23885148666700193
2,52,146,0.20480661354001495
2,53,147,0.16450783065277516
2,54,148,0.19687133837016899
2,55,149,0.2661115766952436
2,56,150,0.18498195217697455
2,57,151,0.2533403571519692
2,58,152,0.24003474038049638
2,59,153,0.19298484253650855
2,60,154,0.20925540618950655
2,61,155,0.22887101608769322
2,62,156,0.22376394447793824
2,63,157,0.2176241442518629
2,64,158,0.21315322782496177
2,65,159,0.17793889237898658
2,66,160,0.20478356706235032
2,67,161,0.17751939032708133
2,68,162,0.23249746772809707
2,69,163,0.21611620735599674
2,70,164,0.19104094923563553
2,71,165,0.16474124620419311
2,72,166,0.18163867117987964
2,73,167,0.16142579229617274
2,74,168,0.1621026915680043
2,75,169,0.18135556127050603
2,76,170,0.17561295649206662
2,77,171,0.1622831981752843
2,78,172,0.1661719612361308
2,79,173,0.158263432554955
2,80,174,0.15740281445831258
2,81,175,0.14624091734381153
2,82,176,0.19029884494222227
2,83,177,0.2336627876320511
2,84,178,0.18606638439977224
2,85,179,0.16355821368061182
2,86,180,0.14572928437158586
2,87,181,0.15306498858468248
2,88,182,0.16927339546891074
2,89,183,0.14841244498040201
2,90,184,0.20447202647824708
2,91,185,0.18096762683285236
2,92,186,0.1916958381747672
2,93,187,0.16911822314847835
2,94,188,0.19191879257942296
3,1,189,0.2566532045068544
3,2,190,0.16488316839384337
3,3,191,0.14763604148441634
3,4,192,0.1912524915597815
3,5,193,0.1825039782693247
3,6,194,0.19034729183810542
3,7,195,0.22442634891223828
3,8,196,0.1964717985362591
3,9,197,0.19188638703331526
3,10,198,0.18295259224639826
3,11,199,0.19018263324049312
3,12,200,0.1615408052447781
3,13,201,0.14619401838479187
3,14,202,0.14426643729834085
3,15,203,0.19421385839291128
3,16,204,0.25366245003625526
3,17,205,0.14987923234540418
3,18,206,0.21751787966022268
3,19,207,0.1461503476487823
3,20,208,0.14817350690917447
3,21,209,0.14616074180498081
3,22,210,0.15367886264718136
3,23,211,0.20269608123166538
3,24,212,0.16709189015700143
3,25,213,0.18073580929342795
3,26,214,0.16567620028636226
3,27,215,0.15337839738177808
3,28,216,0.14780715535664665
3,29,217,0.15046024427990673
3,30,218,0.15709013696925256
3,31,219,0.1704136161289437
3,32,220,0.14901147476189977
3,33,221,0.16355741924673595
3,34,222,0.14433587237722278
3,35,223,0.1767302290599258
3,36,224,0.16628284351506958
3,37,225,0.17026112502293933
3,38,226,0.15495587820642312
3,39,227,0.16583189358257902
3,40,228,0.16242898541992176
3,41,229,0.1737740934524979
3,42,230,0.1669674554596212
3,43,231,0.14741310727237794
3,44,232,0.14174339054829632
3,45,233,0.16449236948446178
3,46,234,0.15512803625271485
3,47,235,0.162263536296523
3,48,236,0.15826013940639638
3,49,237,0.14797430264854247
3,50,238,0.15014582663266982
3,51,239,0.15838904009079108
3,52,240,0.14291035134563632
3,53,241,0.1576001867812765
3,54,242,0.1500327057536483
3,55,243,0.15400402305788582
3,56,244,0.18366267260134908
3,57,245,0.1581346842590808
3,58,246,0.1435971188175894
3,59,247,0.14355361806210543
3,60,248,0.15874735112006044
3,61,249,0.14968894270443958
3,62,250,0.15861641036181848
3,63,251,0.15639458186023159
3,64,252,0.12953301500121941
3,65,253,0.15462410782087954
3,66,254,0.16724963502864723
3,67,255,0.16543678714466903
3,68,256,0.1795369679158049
3,69,257,0.13466054517791495
3,70,258,0.14512083456457742
3,71,259,0.15146265744168713
3,72,260,0.18166877715044527
3,73,261,0.15295309301635698
3,74,262,0.15944423224235738
3,75,263,0.14149025530531825
3,76,264,0.1368277476145026
3,77,265,0.13295212740752063
3,78,266,0.1419940741741884
3,79,267,0.16099761753111272
3,80,268,0.1633005595259087
3,81,269,0.1893466194202467
3,82,270,0.1366626223622277
3,83,271,0.15165434408655007
3,84,272,0.1417159608523843
3,85,273,0.13024575150919737
3,86,274,0.13800293504868075
3,87,275,0.1522731168795444
3,88,276,0.14522067521086268
3,89,277,0.14139527278918143
3,90,278,0.16996185759957994
3,91,279,0.2268751127298862
3,92,280,0.1449296581168374
3,93,281,0.14868288458537102
3,94,282,0.13348434565601072
4,1,283,0.15000005444549588
4,2,284,0.15347722523394258
4,3,285,0.1430730780067163
4,4,286,0.1357658024530233
4,5,287,0.1367237722709602
4,6,288,0.1397334670377909
4,7,289,0.12789707401780281
4,8,290,0.14205761320984636
4,9,291,0.16536445935066357
4,10,292,0.13855413194011068
4,11,293,0.13551109814668671
4,12,294,0.13593382222082812
4,13,295,0.1393694627483161
4,14,296,0.12766520037514914
4,15,297,0.13470315996610474
4,16,298,0.17898666615970935
4,17,299,0.13134174661565762
4,18,300,0.14089162977612132
4,19,301,0.13084553494671308
4,20,302,0.13995643692208456
4,21,303,0.13873745697801365
4,22,304,0.15237670793485347
4,23,305,0.15435217723310196
4,24,306,0.1517977149114148
4,25,307,0.1493849733930212
4,26,308,0.15055101637785986
4,27,309,0.135772937099289
4,28,310,0.13775378304977506
4,29,311,0.13622669616370736
4,30,312,0.13757283536999268
4,31,313,0.1541075587289976
4,32,314,0.1615972977221657
4,33,315,0.14657127064264583
4,34,316,0.12561617791897234
4,35,317,0.12976503497211514
4,36,318,0.12326092754931658
4,37,319,0.11566922145258711
4,38,320,0.11503492829492463
4,39,321,0.15392155501801957
4,40,322,0.12333462410213458
4,41,323,0.13220461437781028
4,42,324,0.1267322544353717
4,43,325,0.13741489403516516
4,44,326,0.14454341979709295
4,45,327,0.12488338730424677
4,46,328,0.13447667116077572
4,47,329,0.12188387764701611
4,48,330,0.14211147551063844
4,49,331,0.12709087285767343
4,50,332,0.13355665212190182
4,51,333,0.13155130350549846
4,52,334,0.1526347357009782
4,53,335,0.16205387950128308
4,54,336,0.12756589261674783
4,55,337,0.12819002171241303
4,56,338,0.14907290641821366
4,57,339,0.14176147395054228
4,58,340,0.1580176673375344
4,59,341,0.13507992096371582
4,60,342,0.12421109064666803
4,61,343,0.12812540775310197
4,62,344,0.11484738938322273
4,63,345,0.13709648505164784
4,64,346,0.11688068592380646
4,65,347,0.1370667562287075
4,66,348,0.1401175323472995
4,67,349,0.11904818029351896
4,68,350,0.13395853200628638
4,69,351,0.12484260213970233
4,70,352,0.15332472090838356
4,71,353,0.13375930765652758
4,72,354,0.16831766845657922
4,73,355,0.1448220158048073
4,74,356,0.13253257249330863
4,75,357,0.11739212628005052
4,76,358,0.13209290361826434
4,77,359,0.18087151418363662
4,78,360,0.14381347097383845
4,79,361,0.13493911752274437
4,80,362,0.1443401234165663
4,81,363,0.14444066539394015
4,82,364,0.13790012684590866
4,83,365,0.12714576980851308
4,84,366,0.13934251988958504
4,85,367,0.11677012460863714
4,86,368,0.1366575173183667
4,87,369,0.13157698665799242
4,88,370,0.1399123203934431
4,89,371,0.1256278091992841
4,90,372,0.12263373013457121
4,91,373,0.11205431470089464
4,92,374,0.11634927389615635
4,93,375,0.11757230588773437
4,94,376,0.13402943659323233
5,1,377,0.13497653520645014
5,2,378,0.11986010705410659
5,3,379,0.11815055164289763
5,4,380,0.12107935522544284
5,5,381,0.1200606896502305
5,6,382,0.11716149420399345
5,7,383,0.1244558788566457
5,8,384,0.12108856291411287
5,9,385,0.10809377164479109
5,10,386,0.13071066537911455
5,11,387,0.1293636100040965
5,12,388,0.11145091435649247
5,13,389,0.14002491833219483
5,14,390,0.11564112835736273
5,15,391,0.11693391512025678
5,16,392,0.13169875893270983
5,17,393,0.12483198173371506
5,18,394,0.13262644500114482
5,19,395,0.12778379284919317
5,20,396,0.11765899792564606
5,21,397,0.1289231235152674
5,22,398,0.12614619225585974
5,23,399,0.14799482726662702
5,24,400,0.14271069641430875
5,25,401,0.11720509556893087
5,26,402,0.11562519818094781
5,27,403,0.1307537109078917
5,28,404,0.12735925671889223
5,29,405,0.14021775807619957
5,30,406,0.12459883230448951
5,31,407,0.11735422385021717
5,32,408,0.13565603540548005
5,33,409,0.13151198674459239
5,34,410,0.13458975388098252
5,35,411,0.12558917743616715
5,36,412,0.1319882016784359
5,37,413,0.11942592798038594
5,38,414,0.11561465473577111
5,39,415,0.11900673397980516
5,40,416,0.1301986721011927
5,41,417,0.14771680849983101
5,42,418,0.11239415296407165
5,43,419,0.11017865572294434
5,44,420,0.11744255783587852
5,45,421,0.13301174462856244
5,46,422,0.1285853016206379
5,47,423,0.13391628962204064
5,48,424,0.13336288796251886
5,49,425,0.12814808603696531
5,50,426,0.12682928400414525
5,51,427,0.11758759634253245
5,52,428,0.14498785947809692
5,53,429,0.11447197230125368
5,54,430,0.12180405739569274
5,55,431,0.13755848777247975
5,56,432,0.11696364954324351
5,57,433,0.11338783473519748
5,58,434,0.12520308061804883
5,59,435,0.1244338560268604
5,60,436,0.12596384550388756
5,61,437,0.11410554022342356
5,62,438,0.11352344818994678
5,63,439,0.12100596602440723
5,64,440,0.1300558010643741
5,65,441,0.14012021962971832
5,66,442,0.1249333564725869
5,67,443,0.129366946372761
5,68,444,0.1355927254599893
5,69,445,0.12332865107333188
5,70,446,0.11873517167374667
5,71,447,0.11478699926536559
5,72,448,0.11849419382725435
5,73,449,0.11601033679995196
5,74,450,0.11807480426410898
5,75,451,0.11913920587732445
5,76,452,0.13033386627248178
5,77,453,0.11496093786282024
5,78,454,0.12147871591056364
5,79,455,0.1371301069677053
5,80,456,0.10406905711298171
5,81,457,0.1002566278261741
5,82,458,0.10856360818717514
5,83,459,0.12402828695950115
5,84,460,0.11536103680107153
5,85,461,0.12135035781156855
5,86,462,0.1236845108441881
5,87,463,0.1159972120933538
5,88,464,0.1642633881200048
5,89,465,0.13460315928372912
5,90,466,0.1274404311265558
5,91,467,0.11981130531964404
5,92,468,0.1102677483521163
5,93,469,0.12553850216710288
5,94,470,0.12587667831391822
6,1,471,0.11560967120554974
6,2,472,0.12714207760574317
6,3,473,0.11274070817658502
6,4,474,0.11070725160056018
6,5,475,0.12147947128419194
6,6,476,0.12330074748067256
6,7,477,0.10827005336293648
6,8,478,0.11503780932338536
6,9,479,0.11452291856120819
6,10,480,0.11141290809158819
6,11,481,0.12547905639637974
6,12,482,0.12456443917506563
6,13,483,0.12352687158549805
6,14,484,0.12141183375594536
6,15,485,0.11887744916508813
6,16,486,0.11705567974616225
6,17,487,0.1148338138164155
6,18,488,0.1154851963539836
6,19,489,0.11693267984108885
6,20,490,0.11799950052390269
6,21,491,0.1231754502655361
6,22,492,0.14334327814517822
6,23,493,0.11594967768290214
6,24,494,0.11606731035473487
6,25,495,0.12907391000194832
6,26,496,0.10766594737445012
6,27,497,0.1107256089592644
6,28,498,0.11615162653546604
6,29,499,0.1254888837381592
6,30,500,0.10194233331568103
6,31,501,0.10809073778933027
6,32,502,0.11392900474994386
6,33,503,0.12095707132946112
6,34,504,0.12273121597459452
6,35,505,0.11638659257946922
6,36,506,0.13175649117675772
6,37,507,0.11008634996366631
6,38,508,0.10493423970462372
6,39,509,0.10730942572743293
6,40,510,0.10816131151631678
6,41,511,0.1087401399472975
6,42,512,0.10885050183190874
6,43,513,0.10418935117479192
6,44,514,0.11043888845909057
6,45,515,0.1112257100233754
6,46,516,0.11146921028341479
6,47,517,0.10979113882432054
6,48,518,0.10497876772968315
6,49,519,0.13621670999066407
6,50,520,0.1257131396067487
6,51,521,0.11963603610631494
6,52,522,0.10678889635233607
6,53,523,0.11417532548564945
6,54,524,0.11907941597892119
6,55,525,0.11029251536503674
6,56,526,0.10974780090041683
6,57,527,0.10575678752003936
6,58,528,0.10324178722521027
6,59,529,0.10418567146983715
6,60,530,0.10324356048252399
6,61,531,0.09927828283209107
6,62,532,0.1429426265121317
6,63,533,0.11884082049146114
6,64,534,0.10500671991905279
6,65,535,0.1086557692635856
6,66,536,0.10936944545112266
6,67,537,0.09873538789466506
6,68,538,0.10353686418036055
6,69,539,0.1144824659664763
